,0,6,1,2,3,4,5
1425,467790,447177,Moderna Vaccination,7:30:00,23:00:00,36:00:00,9
1426,992079,795334,Moderna Vaccination,11:00:00,21:00:00,48:00:00,11
1427,566096,160462,Moderna Vaccination,10:00:00,23:30:00,48:00:00,7
1428,926546,482124,Pfizer Vaccination,10:00:00,23:30:00,1:00:00,6
1429,402264,504453,Johnson & Johnson Vaccination,11:00:00,0:00:00,1:00:00,8
1430,402270,584154,PCR Testing,7:30:00,21:00:00,48:00:00,6
1431,140129,817809,Johnson & Johnson Vaccination,9:00:00,22:00:00,0:30:00,10
1432,271234,594396,PCR Testing,11:30:00,21:30:00,24:00:00,0
1433,959378,359058,Johnson & Johnson Vaccination,11:00:00,23:30:00,0:30:00,13
1434,893869,526879,Rapid Test,11:30:00,20:00:00,36:00:00,10
1435,926650,707039,PCR Testing,9:30:00,20:00:00,48:00:00,7
1436,304070,434896,Moderna Vaccination,8:30:00,22:00:00,24:00:00,13
1437,631756,518623,PCR Testing,7:30:00,0:00:00,48:00:00,12
1438,107472,215559,Antibody Test,8:30:00,21:30:00,48:00:00,0
1439,861140,127520,Rapid Test,8:30:00,20:00:00,24:00:00,10
1440,828385,774864,Moderna Vaccination,11:30:00,22:00:00,36:00:00,5
1441,959461,872931,PCR Testing,9:00:00,20:30:00,36:00:00,6
1442,828409,842385,Johnson & Johnson Vaccination,7:30:00,22:00:00,0:30:00,6
1443,893961,797519,Pfizer Vaccination,10:30:00,23:00:00,1:00:00,0
1444,336913,403990,Antibody Test,9:30:00,22:30:00,48:00:00,11
1445,402453,879259,Johnson & Johnson Vaccination,10:00:00,20:30:00,1:00:00,8
1446,435222,463516,Johnson & Johnson Vaccination,11:00:00,20:30:00,0:30:00,9
1447,533537,145944,Antibody Test,11:00:00,0:00:00,24:00:00,12
1448,205871,799389,Johnson & Johnson Vaccination,10:00:00,20:30:00,0:30:00,5
1449,795702,379421,Antibody Test,10:30:00,21:30:00,24:00:00,5
1450,566337,236369,Pfizer Vaccination,8:30:00,20:30:00,0:45:00,12
1451,795716,123363,PCR Testing,11:00:00,21:00:00,48:00:00,0
1452,271441,754384,Moderna Vaccination,11:00:00,21:30:00,48:00:00,5
1453,173146,328408,Moderna Vaccination,9:30:00,21:00:00,24:00:00,10
1454,173148,451229,Johnson & Johnson Vaccination,8:00:00,21:00:00,1:00:00,11
1455,566372,244256,Rapid Test,9:00:00,22:00:00,48:00:00,7
1456,992371,350693,PCR Testing,8:30:00,21:30:00,24:00:00,13
1457,762995,500441,Moderna Vaccination,7:30:00,21:30:00,24:00:00,5
1458,435324,316124,Moderna Vaccination,11:30:00,0:00:00,48:00:00,9
1459,369790,526879,Antibody Test,11:00:00,21:00:00,24:00:00,9
1460,697472,127520,Antibody Test,11:30:00,0:00:00,48:00:00,9
1461,664708,977629,Moderna Vaccination,8:00:00,21:30:00,36:00:00,0
1462,140431,842275,Rapid Test,8:30:00,22:30:00,36:00:00,8
1463,468119,391906,Moderna Vaccination,9:00:00,21:00:00,36:00:00,10
1464,271523,842275,Antibody Test,10:30:00,21:30:00,24:00:00,8
1465,468137,158182,PCR Testing,10:00:00,23:30:00,36:00:00,13
1466,861354,592419,Rapid Test,11:00:00,21:00:00,36:00:00,5
1467,369857,592419,Antibody Test,10:30:00,23:30:00,36:00:00,5
1468,959685,858605,PCR Testing,9:00:00,23:30:00,48:00:00,12
1469,271572,240354,Moderna Vaccination,8:30:00,0:00:00,48:00:00,10
1470,304365,238236,Johnson & Johnson Vaccination,10:00:00,22:00:00,0:30:00,0
1471,992497,803363,Rapid Test,9:30:00,21:30:00,36:00:00,9
1472,173309,387744,Johnson & Johnson Vaccination,9:00:00,0:00:00,0:30:00,5
1473,173310,553810,Pfizer Vaccination,11:00:00,23:00:00,0:30:00,5
1474,271616,922274,Johnson & Johnson Vaccination,8:00:00,23:30:00,1:00:00,10
1475,206085,666094,PCR Testing,9:30:00,22:00:00,36:00:00,10
1476,632076,176679,Rapid Test,8:30:00,21:30:00,36:00:00,12
1477,238864,424486,Antibody Test,9:30:00,0:00:00,48:00:00,6
1478,271638,727535,PCR Testing,11:00:00,20:30:00,24:00:00,10
1479,435481,490328,Pfizer Vaccination,7:30:00,22:00:00,1:00:00,6
1480,795949,125787,Pfizer Vaccination,9:00:00,20:30:00,0:45:00,7
1481,337199,176679,Antibody Test,7:30:00,23:30:00,36:00:00,5
1482,795952,369500,Pfizer Vaccination,11:30:00,20:30:00,0:30:00,10
1483,369967,301919,Pfizer Vaccination,8:00:00,21:30:00,1:00:00,10
1484,632115,617125,Johnson & Johnson Vaccination,10:30:00,22:30:00,0:30:00,0
1485,206131,875180,Johnson & Johnson Vaccination,7:30:00,20:00:00,1:00:00,8
1486,140598,895841,Pfizer Vaccination,8:00:00,20:00:00,0:30:00,0
1487,107835,232170,Moderna Vaccination,8:30:00,0:00:00,24:00:00,13
1488,369982,893795,Pfizer Vaccination,8:00:00,21:30:00,0:30:00,8
1489,959807,443053,Johnson & Johnson Vaccination,9:30:00,23:30:00,0:45:00,5
1490,238917,248675,Pfizer Vaccination,9:30:00,23:30:00,1:00:00,13
1491,632133,401960,Antibody Test,8:00:00,20:30:00,24:00:00,5
1492,992587,401960,Rapid Test,9:00:00,22:30:00,24:00:00,13
1493,730462,365294,Moderna Vaccination,10:00:00,21:00:00,24:00:00,9
1494,599392,969574,Pfizer Vaccination,7:30:00,21:30:00,0:45:00,11
1495,566629,358895,PCR Testing,10:30:00,22:30:00,48:00:00,10
1496,861557,277032,Rapid Test,9:30:00,20:00:00,24:00:00,7
1497,959872,277032,Antibody Test,11:30:00,23:30:00,48:00:00,8
1498,697730,172583,Antibody Test,8:00:00,21:00:00,24:00:00,12
1499,927113,731692,Rapid Test,7:30:00,21:00:00,48:00:00,8
1500,763275,731692,Antibody Test,9:00:00,21:00:00,24:00:00,10
1501,173452,123438,Antibody Test,11:00:00,0:00:00,48:00:00,0
1502,828822,240109,PCR Testing,9:00:00,21:30:00,48:00:00,8
1503,566680,961072,Antibody Test,10:00:00,20:00:00,24:00:00,6
1504,206232,326384,Moderna Vaccination,8:30:00,21:30:00,48:00:00,13
1505,304538,137969,Moderna Vaccination,9:30:00,22:00:00,48:00:00,10
1506,533919,739887,Rapid Test,11:30:00,21:00:00,48:00:00,7
1507,959908,961072,Rapid Test,9:00:00,23:00:00,24:00:00,11
1508,992687,416431,Johnson & Johnson Vaccination,7:30:00,22:00:00,0:30:00,6
1509,435647,322100,Antibody Test,10:30:00,22:00:00,48:00:00,5
1510,861631,283189,Antibody Test,9:00:00,23:30:00,48:00:00,13
1511,206273,490157,Johnson & Johnson Vaccination,9:30:00,23:30:00,0:30:00,7
1512,533958,729651,Rapid Test,8:30:00,20:00:00,24:00:00,13
1513,337356,852467,PCR Testing,8:30:00,21:00:00,36:00:00,5
1514,566739,379751,Pfizer Vaccination,10:00:00,21:00:00,0:45:00,5
1515,533980,580086,PCR Testing,11:00:00,0:00:00,36:00:00,5
1516,566756,914099,Johnson & Johnson Vaccination,8:30:00,23:00:00,1:00:00,8
1517,435690,397881,Antibody Test,9:30:00,21:30:00,36:00:00,7
1518,665070,566001,Moderna Vaccination,8:00:00,23:00:00,48:00:00,10
1519,599537,283189,Rapid Test,11:00:00,21:00:00,36:00:00,10
1520,140786,211636,Johnson & Johnson Vaccination,8:30:00,20:30:00,0:30:00,6
1521,337402,455521,Pfizer Vaccination,7:30:00,0:00:00,0:30:00,7
1522,402940,682553,Antibody Test,9:00:00,21:30:00,36:00:00,7
1523,861694,397881,Rapid Test,9:30:00,22:00:00,48:00:00,0
1524,566780,785258,Pfizer Vaccination,9:30:00,20:30:00,0:45:00,8
1525,239110,774648,PCR Testing,10:30:00,22:00:00,48:00:00,11
1526,894492,682553,Rapid Test,9:00:00,23:30:00,24:00:00,10
1527,435747,639481,PCR Testing,9:00:00,20:30:00,36:00:00,12
1528,599591,377405,Rapid Test,10:00:00,22:30:00,48:00:00,0
1529,206400,434749,Antibody Test,10:00:00,22:30:00,24:00:00,8
1530,665162,889407,Rapid Test,11:00:00,23:30:00,48:00:00,0
1531,108125,467699,Moderna Vaccination,7:30:00,20:00:00,36:00:00,12
1532,206430,289351,Rapid Test,11:00:00,23:00:00,36:00:00,6
1533,992882,592748,Pfizer Vaccination,9:00:00,23:00:00,0:45:00,9
1534,108154,600820,Moderna Vaccination,8:30:00,22:00:00,48:00:00,5
1535,239228,314104,Moderna Vaccination,11:00:00,21:00:00,24:00:00,5
1536,697984,664139,Rapid Test,8:00:00,20:30:00,24:00:00,12
1537,337536,449207,Johnson & Johnson Vaccination,9:30:00,23:00:00,0:45:00,0
1538,370320,742074,Johnson & Johnson Vaccination,11:30:00,0:00:00,0:45:00,6
1539,206485,184826,PCR Testing,11:30:00,23:30:00,24:00:00,13
1540,370329,315979,Rapid Test,8:00:00,22:00:00,36:00:00,7
1541,108207,438864,Rapid Test,8:00:00,21:00:00,24:00:00,9
1542,239282,377405,Antibody Test,9:00:00,20:30:00,24:00:00,6
1543,173751,322416,Pfizer Vaccination,8:30:00,21:00:00,0:45:00,5
1544,698040,889407,Antibody Test,7:30:00,22:30:00,24:00:00,7
1545,894650,438778,PCR Testing,9:30:00,0:00:00,36:00:00,9
1546,992957,313941,Rapid Test,9:30:00,20:30:00,48:00:00,9
1547,992973,752197,Antibody Test,11:00:00,20:30:00,48:00:00,12
1548,272080,930390,Rapid Test,9:30:00,21:30:00,48:00:00,11
1549,206547,492401,Pfizer Vaccination,7:30:00,23:30:00,1:00:00,8
1550,698068,426582,Rapid Test,9:00:00,23:30:00,48:00:00,5
1551,599765,627391,Johnson & Johnson Vaccination,10:00:00,0:00:00,0:30:00,9
1552,304857,289528,Moderna Vaccination,7:30:00,0:00:00,36:00:00,13
1553,141027,289351,Antibody Test,11:00:00,22:30:00,36:00:00,12
1554,665335,664139,Antibody Test,7:30:00,20:30:00,48:00:00,8
1555,534274,893810,Pfizer Vaccination,9:00:00,0:00:00,0:30:00,12
1556,304903,445018,Rapid Test,9:00:00,21:00:00,24:00:00,11
1557,403211,469505,PCR Testing,9:00:00,22:00:00,36:00:00,11
1558,763661,318144,Johnson & Johnson Vaccination,9:00:00,20:30:00,0:30:00,11
1559,632600,315979,Antibody Test,10:00:00,21:30:00,48:00:00,7
1560,567070,438864,Antibody Test,8:00:00,21:30:00,24:00:00,11
1561,501539,313941,Antibody Test,7:30:00,23:30:00,48:00:00,13
1562,173862,893636,Johnson & Johnson Vaccination,9:30:00,23:00:00,1:00:00,5
1563,829226,426582,Antibody Test,7:30:00,23:30:00,48:00:00,0
1564,403253,445018,Antibody Test,11:00:00,23:30:00,48:00:00,12
1565,304983,285275,Rapid Test,7:30:00,20:00:00,24:00:00,9
1566,173917,926405,Johnson & Johnson Vaccination,8:00:00,21:00:00,0:30:00,9
1567,960352,625522,Pfizer Vaccination,8:00:00,20:00:00,1:00:00,9
1568,337770,741889,PCR Testing,9:00:00,20:00:00,48:00:00,10
1569,403309,358915,PCR Testing,11:00:00,20:30:00,24:00:00,8
1570,763761,670406,Johnson & Johnson Vaccination,8:30:00,21:30:00,1:00:00,9
1571,829301,473977,Pfizer Vaccination,11:30:00,20:30:00,1:00:00,5
1572,796547,623485,Pfizer Vaccination,11:00:00,22:00:00,0:30:00,6
1573,763784,764510,Rapid Test,9:00:00,22:00:00,36:00:00,12
1574,337802,688839,Johnson & Johnson Vaccination,8:00:00,22:00:00,0:30:00,11
1575,862092,694879,Rapid Test,8:30:00,20:00:00,48:00:00,7
1576,796563,254716,Moderna Vaccination,9:00:00,20:30:00,36:00:00,11
1577,403354,573957,PCR Testing,8:00:00,20:30:00,36:00:00,0
1578,534434,181119,Pfizer Vaccination,8:00:00,21:00:00,0:30:00,12
1579,665509,317958,PCR Testing,11:30:00,21:30:00,48:00:00,0
1580,206757,604868,Johnson & Johnson Vaccination,9:30:00,23:30:00,0:45:00,7
1581,599976,285275,Antibody Test,11:00:00,21:00:00,36:00:00,12
1582,501690,736129,Pfizer Vaccination,8:30:00,0:00:00,0:30:00,5
1583,501693,764510,Antibody Test,10:30:00,23:30:00,24:00:00,13
1584,698310,215559,PCR Testing,8:30:00,23:00:00,48:00:00,6
1585,337864,215939,Pfizer Vaccination,8:30:00,23:00:00,1:00:00,12
1586,305105,315917,PCR Testing,8:00:00,21:00:00,48:00:00,10
1587,698326,506757,Pfizer Vaccination,9:00:00,22:30:00,1:00:00,9
1588,206809,629344,Rapid Test,11:30:00,23:30:00,48:00:00,5
1589,763873,447177,Johnson & Johnson Vaccination,11:30:00,22:30:00,1:00:00,13
1590,403433,234185,Johnson & Johnson Vaccination,9:00:00,22:00:00,1:00:00,5
1591,174063,795334,Johnson & Johnson Vaccination,7:30:00,21:00:00,1:00:00,12
1592,305143,694879,Antibody Test,11:00:00,21:00:00,24:00:00,7
1593,665593,784991,Rapid Test,9:30:00,20:30:00,24:00:00,10
1594,174086,160462,Johnson & Johnson Vaccination,11:30:00,0:00:00,1:00:00,11
1595,436237,746236,Moderna Vaccination,10:30:00,0:00:00,48:00:00,12
1596,436239,465506,Rapid Test,7:30:00,22:30:00,24:00:00,5
1597,894993,293583,Johnson & Johnson Vaccination,8:30:00,21:30:00,1:00:00,11
1598,370708,312198,Pfizer Vaccination,11:00:00,22:30:00,1:00:00,11
1599,600090,403990,PCR Testing,10:00:00,0:00:00,36:00:00,8
1600,731183,629344,Antibody Test,8:00:00,21:00:00,36:00:00,7
1601,534577,434896,Johnson & Johnson Vaccination,8:00:00,23:30:00,1:00:00,13
1602,206902,145944,PCR Testing,8:30:00,0:00:00,24:00:00,0
1603,567351,735952,Johnson & Johnson Vaccination,9:00:00,22:30:00,0:45:00,8
1604,927802,379421,PCR Testing,9:00:00,20:00:00,24:00:00,9
1605,698429,991842,Rapid Test,8:00:00,22:00:00,36:00:00,0
1606,305213,418408,Rapid Test,7:30:00,20:00:00,36:00:00,6
1607,927811,784991,Antibody Test,10:30:00,0:00:00,36:00:00,12
1608,239698,465506,Antibody Test,11:00:00,22:30:00,24:00:00,7
1609,174163,983941,Pfizer Vaccination,7:30:00,23:00:00,1:00:00,10
1610,436311,526879,PCR Testing,9:30:00,0:00:00,48:00:00,8
1611,927834,127520,PCR Testing,7:30:00,20:30:00,36:00:00,13
1612,206944,754384,Johnson & Johnson Vaccination,7:30:00,23:30:00,0:30:00,8
1613,469089,105068,Rapid Test,10:30:00,23:30:00,24:00:00,0
1614,206946,615169,Moderna Vaccination,10:00:00,20:30:00,36:00:00,8
1615,501857,498389,Johnson & Johnson Vaccination,9:00:00,22:00:00,0:30:00,9
1616,141421,991842,Antibody Test,10:30:00,21:00:00,48:00:00,13
1617,436340,533101,Rapid Test,8:30:00,21:30:00,24:00:00,8
1618,206966,223853,Rapid Test,7:30:00,21:30:00,36:00:00,5
1619,206971,736140,Pfizer Vaccination,11:00:00,23:00:00,0:45:00,6
1620,665744,979854,Pfizer Vaccination,8:30:00,23:00:00,0:30:00,11
1621,469140,244256,PCR Testing,9:30:00,20:30:00,36:00:00,5
1622,665749,418408,Antibody Test,10:30:00,0:00:00,36:00:00,0
1623,862364,328408,Johnson & Johnson Vaccination,10:30:00,23:30:00,1:00:00,7
1624,567457,115602,Pfizer Vaccination,9:00:00,20:00:00,1:00:00,0
1625,764067,646036,Pfizer Vaccination,11:00:00,21:00:00,0:30:00,9
1626,239781,619265,Moderna Vaccination,7:30:00,22:00:00,48:00:00,10
1627,829608,553879,Pfizer Vaccination,11:30:00,22:30:00,1:00:00,12
1628,960684,500441,Johnson & Johnson Vaccination,7:30:00,23:30:00,0:45:00,13
1629,469179,686697,Antibody Test,9:30:00,23:30:00,24:00:00,5
1630,567484,568024,Johnson & Johnson Vaccination,7:30:00,22:30:00,0:45:00,0
1631,436417,842275,PCR Testing,11:30:00,22:30:00,48:00:00,5
1632,403655,391906,Johnson & Johnson Vaccination,7:30:00,23:00:00,0:30:00,12
1633,633040,664175,Rapid Test,10:00:00,23:30:00,48:00:00,9
1634,108753,105068,Antibody Test,8:00:00,23:00:00,36:00:00,6
1635,501974,803363,PCR Testing,10:30:00,20:00:00,48:00:00,6
1636,731356,424486,PCR Testing,10:00:00,21:30:00,48:00:00,11
1637,501982,176679,PCR Testing,10:00:00,20:30:00,48:00:00,7
1638,633055,209665,Moderna Vaccination,9:00:00,22:00:00,48:00:00,10
1639,600288,401960,PCR Testing,7:30:00,22:30:00,24:00:00,5
1640,534753,865030,Moderna Vaccination,11:30:00,0:00:00,24:00:00,6
1641,469228,277032,PCR Testing,8:00:00,21:30:00,48:00:00,0
1642,895220,645902,Moderna Vaccination,10:00:00,20:00:00,36:00:00,9
1643,698613,172583,PCR Testing,9:00:00,20:00:00,24:00:00,6
1644,600310,261017,Pfizer Vaccination,9:00:00,23:30:00,0:30:00,9
1645,993529,234257,Moderna Vaccination,10:30:00,21:00:00,24:00:00,12
1646,108816,441106,Moderna Vaccination,11:30:00,21:30:00,36:00:00,0
1647,469272,893714,Moderna Vaccination,8:00:00,23:30:00,24:00:00,7
1648,403738,533101,Antibody Test,9:00:00,20:30:00,24:00:00,9
1649,567579,731692,PCR Testing,8:30:00,22:30:00,48:00:00,13
1650,829726,223853,Antibody Test,7:30:00,20:00:00,48:00:00,6
1651,305444,105073,Rapid Test,11:00:00,23:30:00,36:00:00,9
1652,239909,123438,PCR Testing,7:30:00,20:30:00,48:00:00,7
1653,928043,252694,Moderna Vaccination,8:30:00,23:00:00,48:00:00,5
1654,895301,791269,Johnson & Johnson Vaccination,8:00:00,23:30:00,1:00:00,11
1655,141639,269211,Pfizer Vaccination,9:00:00,23:00:00,0:45:00,12
1656,633165,129947,Pfizer Vaccination,10:00:00,22:00:00,0:45:00,0
1657,338254,111337,Johnson & Johnson Vaccination,8:30:00,21:00:00,0:30:00,5
1658,928087,598807,Moderna Vaccination,11:00:00,23:30:00,24:00:00,6
1659,239972,269214,Pfizer Vaccination,8:30:00,20:30:00,0:30:00,7
1660,862581,739887,PCR Testing,9:30:00,23:00:00,24:00:00,5
1661,403829,404082,Rapid Test,10:30:00,22:30:00,48:00:00,6
1662,698744,871326,Pfizer Vaccination,8:30:00,21:00:00,0:45:00,11
1663,665977,365339,Moderna Vaccination,8:00:00,22:00:00,24:00:00,5
1664,567673,313972,Rapid Test,8:00:00,20:30:00,48:00:00,8
1665,403836,550905,Moderna Vaccination,9:30:00,0:00:00,36:00:00,13
1666,436610,645869,Johnson & Johnson Vaccination,9:30:00,22:30:00,0:45:00,12
1667,502156,664175,Antibody Test,11:30:00,22:00:00,36:00:00,13
1668,403881,170910,Pfizer Vaccination,10:30:00,21:00:00,0:45:00,6
1669,698793,973599,Moderna Vaccination,10:00:00,23:30:00,24:00:00,7
1670,403887,347044,Pfizer Vaccination,11:30:00,20:30:00,0:30:00,12
1671,502193,463475,Rapid Test,11:00:00,21:30:00,24:00:00,12
1672,928180,326384,Johnson & Johnson Vaccination,10:00:00,22:30:00,1:00:00,9
1673,698808,957044,Rapid Test,10:00:00,20:30:00,36:00:00,13
1674,895418,566001,Johnson & Johnson Vaccination,10:30:00,20:00:00,1:00:00,12
1675,174531,961072,PCR Testing,11:00:00,20:30:00,48:00:00,12
1676,698819,105073,Antibody Test,10:00:00,23:00:00,36:00:00,11
1677,862662,954995,Antibody Test,7:30:00,23:00:00,36:00:00,6
1678,534990,385956,Pfizer Vaccination,10:00:00,21:00:00,0:30:00,10
1679,797147,510886,Pfizer Vaccination,11:00:00,22:30:00,0:45:00,0
1680,535010,738214,Pfizer Vaccination,9:30:00,23:00:00,0:30:00,6
1681,567783,313972,Antibody Test,11:30:00,20:30:00,36:00:00,0
1682,666088,729651,PCR Testing,9:00:00,21:00:00,36:00:00,12
1683,993769,463475,Antibody Test,10:30:00,21:30:00,36:00:00,13
1684,305642,957044,Antibody Test,10:00:00,20:00:00,48:00:00,6
1685,174571,467699,Johnson & Johnson Vaccination,9:00:00,21:30:00,0:30:00,9
1686,895472,191401,Pfizer Vaccination,11:30:00,22:00:00,0:30:00,12
1687,698885,428663,Antibody Test,9:30:00,22:30:00,24:00:00,8
1688,567813,660395,Pfizer Vaccination,11:30:00,0:00:00,0:30:00,6
1689,961034,559739,Antibody Test,10:30:00,21:30:00,48:00:00,5
1690,862738,428663,Rapid Test,9:00:00,22:30:00,36:00:00,10
1691,797205,600820,Johnson & Johnson Vaccination,10:00:00,22:30:00,0:45:00,12
1692,764441,887537,Johnson & Johnson Vaccination,10:00:00,0:00:00,0:30:00,12
1693,633370,314104,Johnson & Johnson Vaccination,8:00:00,0:00:00,0:45:00,10
1694,797209,680743,Moderna Vaccination,11:30:00,22:30:00,36:00:00,6
1695,731678,559739,Rapid Test,10:30:00,23:00:00,24:00:00,6
1696,829983,451372,Moderna Vaccination,8:30:00,21:00:00,36:00:00,9
1697,829986,944769,Antibody Test,9:30:00,23:30:00,48:00:00,0
1698,109096,289528,Johnson & Johnson Vaccination,9:30:00,23:00:00,0:45:00,7
1699,600623,944769,Rapid Test,9:30:00,22:00:00,48:00:00,8
1700,895536,254716,Johnson & Johnson Vaccination,7:30:00,20:30:00,1:00:00,7
1701,862770,304043,Pfizer Vaccination,9:30:00,22:00:00,0:30:00,9
1702,272951,322100,PCR Testing,8:00:00,20:00:00,48:00:00,11
1703,469566,762797,Pfizer Vaccination,10:30:00,0:00:00,0:30:00,7
1704,961087,441262,Pfizer Vaccination,10:00:00,20:30:00,0:45:00,10
1705,240195,746236,Johnson & Johnson Vaccination,9:00:00,23:00:00,0:45:00,13
1706,174664,615169,Johnson & Johnson Vaccination,8:00:00,23:00:00,1:00:00,7
1707,436841,754604,Pfizer Vaccination,7:30:00,23:30:00,0:45:00,9
1708,109170,504624,Moderna Vaccination,11:30:00,23:30:00,24:00:00,10
1709,502389,262788,Antibody Test,9:00:00,21:30:00,48:00:00,7
1710,535161,209665,Johnson & Johnson Vaccination,10:30:00,0:00:00,0:45:00,12
1711,600700,283189,PCR Testing,7:30:00,21:30:00,48:00:00,13
1712,633475,262788,Rapid Test,10:30:00,21:00:00,36:00:00,10
1713,797319,397881,PCR Testing,7:30:00,23:00:00,48:00:00,5
1714,207498,817809,Antibody Test,10:00:00,22:30:00,24:00:00,13
1715,764562,115508,Moderna Vaccination,8:00:00,21:30:00,24:00:00,8
1716,469675,318085,Rapid Test,11:00:00,21:30:00,48:00:00,10
1717,961198,682553,PCR Testing,8:30:00,22:30:00,36:00:00,13
1718,436924,893711,Johnson & Johnson Vaccination,10:30:00,0:00:00,0:45:00,12
1719,207553,510736,Johnson & Johnson Vaccination,10:30:00,20:00:00,1:00:00,7
1720,568003,359058,Antibody Test,9:30:00,21:30:00,48:00:00,8
1721,895686,783276,Pfizer Vaccination,10:00:00,20:30:00,0:45:00,9
1722,305865,469939,Pfizer Vaccination,11:00:00,23:30:00,0:45:00,7
1723,797389,234257,Johnson & Johnson Vaccination,9:00:00,20:30:00,1:00:00,11
1724,404176,504453,Rapid Test,10:00:00,22:00:00,48:00:00,6
1725,862934,441106,Johnson & Johnson Vaccination,9:00:00,22:30:00,0:45:00,10
1726,666327,207805,Pfizer Vaccination,11:00:00,22:00:00,0:30:00,9
1727,928478,842385,Antibody Test,8:30:00,23:30:00,36:00:00,6
1728,830180,359058,Rapid Test,9:30:00,22:30:00,48:00:00,13
1729,666348,893714,Johnson & Johnson Vaccination,10:30:00,23:00:00,0:45:00,12
1730,699119,782999,Antibody Test,11:30:00,22:30:00,36:00:00,12
1731,731892,302018,Pfizer Vaccination,8:00:00,22:30:00,1:00:00,6
1732,371461,434749,PCR Testing,8:30:00,20:00:00,24:00:00,12
1733,109327,879259,Antibody Test,7:30:00,20:30:00,36:00:00,13
1734,437012,768960,Pfizer Vaccination,9:00:00,21:30:00,0:45:00,10
1735,994069,377405,PCR Testing,7:30:00,22:00:00,24:00:00,7
1736,305946,842385,Rapid Test,8:30:00,22:30:00,24:00:00,12
1737,437019,451229,Antibody Test,11:00:00,21:30:00,24:00:00,7
1738,338717,782999,Rapid Test,11:30:00,20:00:00,48:00:00,0
1739,600880,752197,PCR Testing,10:30:00,21:30:00,24:00:00,9
1740,568115,517063,Pfizer Vaccination,8:00:00,0:00:00,0:45:00,6
1741,404278,987922,Johnson & Johnson Vaccination,10:00:00,0:00:00,1:00:00,8
1742,764731,879259,Rapid Test,11:30:00,23:30:00,48:00:00,12
1743,469820,299976,Pfizer Vaccination,10:00:00,23:30:00,0:30:00,10
